max_drawdown_log,drawdown_percentage,win_rate,average_win,average_loss,expected_value_per_trade,total_log_return,compounded_return,equity_multiplier,equity_trough,equity_peak,return_std,annualized_sharpe_stocks,annualized_sharpe_crypto,pearson_ic,spearman_ic,seed,model,lag
-0.5154302671499766,-0.40275643496006086,0.2431818181818182,0.00464048818140462,-0.002805158685233239,-0.000994512742664487,-0.43758560677237424,-0.3544067430927872,0.6455932569072128,-0.4582318457222767,0.05719842142769997,0.007864186899051568,-2.007505742081744,-2.4160335345841606,0.06047177101195681,-0.06486589665893276,544494,MLP,1
-0.028748424970985353,-0.028339120665112016,0.0022727272727272726,0.0342201077816127,-0.00011195939376636395,-3.393196836777518e-05,-0.01493006608182108,-0.014819165250130384,0.9851808347498696,-0.020401748892448425,0.013818358889164273,0.0019475064337077129,-0.2765861459829729,-0.3328714782171927,0.14345873516489427,-0.03679585196650897,284192,MLP,1
-0.20320180129434945,-0.18388646796021646,0.18863636363636363,0.006588908512986914,-0.0019174627563841654,-0.0003128518123891662,-0.13765479745123305,-0.12860055085746014,0.8713994491425399,-0.13765479745123313,0.06554700384311632,0.006523125558614741,-0.7613479937124012,-0.9162824522683886,0.1114090693541076,0.015959558393661873,371972,MLP,1
-0.004335195157853126,-0.004325811763836729,0.0,,-9.852716267848015e-06,,-0.004335195157853126,-0.004325811763836729,0.9956741882361633,-0.004335195157853126,0.0,0.00016587228558977832,,,-0.014802346315243922,-0.0815829986868416,365641,MLP,1
-0.268600588233071,-0.23555147558396505,0.1590909090909091,0.005737898172761785,-0.0015622590140685815,-0.0004008703707092051,-0.1763829631120504,-0.16170311492732647,0.8382968850726735,-0.25278712873268366,0.015813459500387327,0.006094498481233554,-1.0441580833632338,-1.2566444478493417,0.11315586500257165,-0.004940338738791575,94901,MLP,1
-0.07940889376603268,-0.07633783248309434,0.011363636363636364,0.012967980463900982,-0.00020820180372245034,-5.8472459772184035e-05,-0.025727882299760974,-0.02539974049032867,0.9746002595096713,-0.0772654340541418,0.0021434597118908764,0.0034409369123713797,-0.26975836705499645,-0.32465424500539025,-0.07936888551760207,-0.07626143097727929,133900,MLP,1
-0.04153265455060609,-0.0406819912684665,0.013636363636363636,0.01445273859914275,-0.0002091867646291702,-9.251418759553099e-06,-0.004070624254203344,-0.004062350493557965,0.995937649506442,-0.03938919483871522,0.01696182235378174,0.002538940541528076,-0.057843701918825326,-0.0696149060353131,0.145230120802791,-0.0582041886955652,850967,MLP,1
-0.049984117009884185,-0.04875546701175515,0.022727272727272728,0.009833398556536872,-0.00026431160288613114,-3.481819017197199e-05,-0.015320003675667663,-0.015203249405044139,0.9847967505949559,-0.03817197562632657,0.011812141383557618,0.0025091766546796778,-0.22028007982120631,-0.26510711710195406,0.13912098628447722,-0.06733763275048209,842300,MLP,1
-0.004335195157853126,-0.004325811763836729,0.0,,-9.852716267848015e-06,,-0.004335195157853126,-0.004325811763836729,0.9956741882361633,-0.004335195157853126,0.0,0.00016587228558977832,,,-0.013475257149979719,0.020872694515975322,151698,MLP,1
-0.23110864672739342,-0.2063467664756201,0.10227272727272728,0.005054012918483829,-0.0009823052545973611,-0.00036495453235042114,-0.16057999423418529,-0.148350306218056,0.851649693781944,-0.23110864672739342,0.0,0.005255882724310486,-1.102283650256026,-1.3265985784333338,0.08324072417370271,-0.057558840177191796,504782,MLP,1
-0.05795998401559034,-0.056312290726083125,0.07727272727272727,0.006303535566451467,-0.0003943316890493277,0.00012323078069391554,0.05422154350532281,0.055718463817965524,1.0557184638179655,-0.0009104731550339455,0.0863029703617504,0.0027303050963323246,0.7164869596934358,0.8622921894691662,-0.012613551984109305,0.0041444253175322325,831870,MLP,1
-0.352800241487532,-0.2972824468291504,0.475,0.0056638607593048045,-0.005794496025321034,-0.0003517765526237608,-0.15478168315445429,-0.14339783224554048,0.8566021677544595,-0.2600490594974256,0.09275118199010632,0.008864994416424032,-0.6299247793648554,-0.7581145893175969,0.07696415090600563,-0.05807893187980086,85194,MLP,1
-0.23416283419242034,-0.2087670343757202,0.125,0.00611408957441181,-0.0014529768736788473,-0.000507093567667515,-0.22312116977370686,-0.19998209456722282,0.8000179054327772,-0.22711863574625016,0.007044198446170196,0.0056239787274109405,-1.4313462441986036,-1.7226254715460239,-0.139904150410113,0.004701798894792326,520091,MLP,1
-0.292865224256796,-0.2538773068384551,0.275626423690205,0.006478614606277365,-0.0031137717053772605,-0.0004698565716410195,-0.20626703495040763,-0.18638421657855908,0.8136157834214409,-0.292865224256796,0.0,0.008281117058473807,-0.9006927193423684,-1.0839838555233143,0.14081956559081935,0.06310757660653851,119595,MLP,4
-0.2973724294659222,-0.25723266759765795,0.14578587699316628,0.007969152179280506,-0.001983412619227291,-0.0005324692317455167,-0.23375399273628164,-0.20844347940107277,0.7915565205989272,-0.24981374432984,0.047558685136082184,0.007748348831036987,-1.090901712387449,-1.3129004140881004,-0.1027047639584627,0.011355279974911137,841039,MLP,4
-0.11636566292060335,-0.10985033094821761,0.05011389521640091,0.010963518098843942,-0.000626595587834826,-4.5769844994432256e-05,-0.02009296195255575,-0.01989244364053755,0.9801075563594625,-0.11636566292060335,0.04201119627551857,0.00566881286916252,-0.12817035615338515,-0.1542530475081274,0.08801305138748604,-0.006848621918389303,244,MLP,4
-0.07140067388211387,-0.06891124556651163,0.08428246013667426,0.01119975205143607,-0.0006339033677838067,0.00036346622335773184,0.1595616720540442,0.17299660109983828,1.1729966010998383,-0.07140067388211387,0.16056217238762763,0.006233825927145899,0.9255708274966477,1.1139246633216628,0.09799200022369464,0.08786683679138098,361366,MLP,4
-0.4624965125826981,-0.37029039643205264,0.23462414578587698,0.006403350639663511,-0.003249193708812241,-0.0009844737363908231,-0.4321839702755714,-0.3509100475571927,0.6490899524428073,-0.4321839702755703,0.030312542307127772,0.007826289767079546,-1.9968639722906414,-2.4032261626580573,0.03758394621615235,-0.051306577285923693,442092,MLP,4
